X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,Class
1,0,10526,10526,10526,0,1,4,111,0,2,6,28,0,1,526,840,1,2,0,0,0,0,0,0,47,94,4,0,0
2,0,24737,5140,5263,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,935,935,0,0,0,3.5,0,0
1,0,15789,15789,15789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,9474,9474,0,0,12,179,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,27,296,6,0,0
1,0,10526,10526,10526,0,0,11,223,0,1,26,20,0,0,0,0,0,0,0,0,0,6401,6401,0,14,139,2,0,0
2,0,4789,2121,2105,0,1,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,0,0,0,3684,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,0,2178,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
3,0,0,37967,42105,0,0,5,95,2,3,0,19,0,0,0,0,0,0,0,0,26842,0,26842,0,59,178,4,13.75,1
1,0,0,28421,28421,0,0,9,123,0,2,0,14,0,0,0,0,0,0,0,0,36947,14243,51191,0,43,302,2,13.75,0
2,1,0,5259,5263,1,0,0,0,1,0,0,0,1,0,0,7073,0,2,0,0,0,0,0,0,0,0,3.5,0,1
1,0,0,8421,10526,0,1,3,223,0,1,0,74,0,1,0,0,0,0,0,0,0,0,0,0,31,61,0,14.25,0
1,0,0,7368,7368,0,0,1,57,0,1,0,57,0,0,949,1394,2,3,0,0,0,0,0,0,0,0,0,13.75,0
2,0,17789,9682,13684,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8716,8716,0,0,0,4,0,0
1,0,0,2105,2105,0,0,4,281,0,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,36,109,0,12.25,0
2,0,6842,5207,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,21053,21053,0,0,3,34,0,1,13,11,0,0,0,0,0,0,0,0,0,0,21053,0,26,51,3.5,0,0
1,0,34737,48904,52316,0,15,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,10526,10526,0,0,2,25,0,1,0,13,0,0,0,1176,0,2,0,0,0,4730,4730,0,39,39,0,13.75,0
1,0,0,2105,10526,0,0,6,179,0,1,27,30,0,0,0,0,0,0,0,0,0,0,0,0,31,153,3.5,0,0
1,0,0,16842,16842,0,0,3,100,0,1,0,33,0,0,0,0,0,0,0,0,21895,0,21895,0,46,91,0,13.75,0
1,20,0,6316,6316,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8211,0,8211,0,0,0,0,13.5,1
1,0,0,18947,18947,0,0,11,540,0,2,0,49,0,0,632,1362,1,3,0,0,0,21053,21053,0,46,410,1,0,0
2,0,0,6873,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0
2,2,0,3158,3158,1,0,0,0,1,0,0,0,1,0,1817,2506,3,5,0,0,0,0,0,0,0,0,4,0,0
1,0,0,8421,10526,0,0,7,165,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,34,204,5.5,0,0
2,1,0,2610,3158,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,2820,7368,7368,0,0,1,33,0,1,14,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2,0,10947,8421,8421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4301,4301,0,0,0,3.5,0,0
2,0,2737,2084,2105,0,2,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,1
1,0,0,8421,10526,0,0,8,139,0,1,0,17,0,0,1490,2444,3,5,0,0,0,0,0,0,29,200,0,14.25,1
1,0,8421,8421,8421,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0
1,0,1684,2105,5263,0,0,4,174,0,1,2,44,0,0,0,0,0,0,0,0,0,0,0,0,39,117,6.25,0,0
2,0,13684,10560,10526,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,3158,3158,0,0,8,256,0,2,0,32,0,0,358,439,1,2,0,0,0,4737,4737,0,26,183,1,13.75,1
1,0,0,21053,21053,0,0,2,7,0,1,0,4,1,0,0,0,0,0,27368,0,27368,0,27368,27368,182,182,0,13.75,0
1,0,0,31579,31579,0,0,10,25,0,1,0,3,0,0,176,176,1,1,0,0,0,0,0,0,38,344,0,14,0
1,0,0,5263,5263,0,0,4,57,0,1,0,14,0,0,1114,1771,1,2,0,0,0,0,0,0,35,105,3.5,0,0
1,0,0,84211,84211,0,0,7,183,0,1,0,26,0,0,521,521,1,1,0,94737,0,94737,94737,94737,41,244,1.5,0,0
2,0,0,5161,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,0,0,5607,7158,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,5263,13565,21053,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,5263,5263,5263,0,0,3,238,0,1,2,79,0,0,2159,2159,3,3,0,0,0,0,0,0,31,62,0,13.75,0
1,0,0,10526,10526,0,0,14,184,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20,256,0,13.75,0
1,0,10526,10526,10526,0,0,4,96,0,1,6,24,0,0,0,0,0,0,0,0,0,2770,2770,0,30,91,5,0,0
2,0,0,5081,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0
2,0,0,5263,5263,0,0,0,0,1,3,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,11.43,0
1,0,0,31579,31579,0,0,7,156,0,1,0,22,0,0,0,0,0,0,0,0,41053,0,41053,0,37,219,0,13.75,0
2,0,6842,5282,5263,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1421,1421,0,0,0,3.5,0,0
2,1,0,10518,10526,1,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
3,0,0,15788,15789,0,2,2,99,1,1,0,50,0,1,347,347,1,1,0,0,0,2867,2867,0,67,67,5,0,0
1,0,5263,5263,5263,0,0,0,0,0,1,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0
1,0,0,5263,5263,0,3,1,126,0,1,0,126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,0,0,2795,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,10526,10526,10526,0,0,1,15,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2632,2632,0,0,9,231,0,1,0,26,0,0,417,2125,1,4,0,0,0,0,0,0,27,217,0,14.25,1
1,0,0,10526,10526,0,0,5,135,0,1,0,27,0,0,0,368,0,2,0,0,0,0,0,0,48,190,3.5,0,0
2,21053,0,20844,21053,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,17,0,5212,5263,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,2105,2105,0,1,2,280,0,1,0,140,0,1,130,1309,1,2,0,0,0,0,0,0,87,87,3,0,0
2,0,4105,1877,3158,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,10526,10526,0,0,5,296,0,1,0,59,0,0,0,0,0,0,0,0,0,10083,10083,0,62,249,3,0,0
1,0,0,8421,8421,0,0,8,133,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,35,248,0,14.25,0
2,0,13684,10319,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9211,9211,0,0,0,3.5,0,0
1,0,10526,10526,10526,0,0,0,0,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,1
2,0,0,5263,5263,0,0,0,0,1,1,0,0,1,0,482,482,1,1,0,0,0,0,0,0,0,0,4,0,0
1,0,22170,4837,8421,0,0,11,44,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36,362,0,13.75,0
1,0,31158,20632,20632,0,2,7,195,0,2,5,28,0,1,0,289,0,1,0,0,0,7119,7119,0,39,232,3.02,0,0
1,0,0,31579,31579,0,0,10,137,0,1,0,14,0,0,0,0,0,0,0,0,68421,0,68421,0,27,246,5,0,0
2,0,2737,2096,2105,0,2,0,0,1,0,0,0,1,1,1053,2105,1,3,0,0,0,0,0,0,0,0,3.5,0,0
1,0,8421,8421,10526,0,0,5,27,0,1,13,5,1,0,0,31,0,1,0,0,0,0,0,0,79,317,0,13.75,0
2,0,13684,10139,10526,0,0,0,0,1,0,13,0,1,0,0,2319,0,1,0,0,0,0,0,0,0,0,3.5,0,1
2,0,0,5266,5263,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,24211,18947,21053,0,0,11,345,0,2,11,31,0,0,0,0,0,0,0,0,0,0,0,0,39,349,4.75,0,0
3,0,6842,10521,10526,0,4,0,0,0,2,0,0,0,1,0,439,0,3,0,0,0,0,0,0,0,0,3.5,13.75,0
2,5,0,9412,10526,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
3,0,9474,19868,20000,0,6,9,49,2,4,0,5,0,1,0,0,0,0,0,0,0,13585,13585,0,75,451,0.27,0,0
1,0,7019,7944,21053,0,1,7,107,0,1,37,15,0,1,0,20,0,1,0,0,0,0,0,0,41,247,5,0,0
2,0,0,4311,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,0,8842,4370,4737,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0
1,0,0,3298,5263,0,0,2,236,0,1,0,118,0,0,0,0,0,0,0,0,0,0,0,0,55,55,4,0,0
2,0,0,5311,5263,0,0,0,0,1,0,5,0,0,0,30,30,1,1,0,0,0,0,0,0,0,0,3.5,0,0
1,0,8421,10526,10526,0,0,2,36,0,1,5,18,0,0,0,0,0,0,0,0,0,0,0,0,59,59,3.5,0,0
1,0,14357,8421,10526,0,0,5,139,0,1,63,28,0,0,0,0,0,0,0,0,0,0,0,0,25,101,0,14.25,1
2,0,0,5292,5263,0,0,0,0,1,0,5,0,0,0,1053,1053,2,2,0,0,0,0,0,0,0,0,3.5,0,0
2,0,0,9846,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,789,789,0,0,0,5,0,0
1,0,0,8421,8421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10947,0,10947,0,0,0,0,13.5,0
3,0,0,28872,41789,0,6,6,29,2,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,27,108,0,1,0
1,0,0,15789,15789,0,0,4,99,0,2,0,25,0,0,422,929,1,2,0,0,0,0,0,0,37,110,3.5,13.5,0
2,0,6842,5229,5263,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0
2,7,0,9602,10526,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,0,10526,10526,0,0,0,0,0,1,0,0,0,0,234,314,1,2,0,0,0,0,0,0,0,0,0,13.75,0
1,0,0,105263,105263,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,136842,0,136842,0,121,121,0,13.75,0
1,0,0,31579,31579,0,0,6,269,0,1,0,45,0,0,0,0,0,0,0,0,41053,0,41053,0,28,139,0,13.75,0
2,0,0,4278,5263,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,1,0,3486,4211,1,0,3,37,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,16,31,0,12.5,1
2,0,5263,5260,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,10526,10526,0,0,6,448,0,1,0,75,0,0,0,0,0,0,0,0,0,8288,8288,0,34,169,2,0,0
2,0,0,5108,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,0,9579,7400,7368,0,1,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,1779,1779,0,0,0,4.5,0,0
2,0,0,4040,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,0,3752,3789,0,2,0,0,1,0,0,0,0,1,1797,6807,2,4,0,0,0,0,0,0,0,0,3.5,0,0
2,0,6842,0,5263,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4342,4342,0,0,0,3.5,0,0
1,0,0,31579,31579,0,0,3,220,0,1,0,73,0,0,0,0,0,0,0,0,41053,26461,67514,0,104,207,2,0,0
2,0,4211,4257,4526,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,15789,15789,0,0,1,25,0,1,4,25,1,0,0,0,0,0,0,0,0,0,15789,0,0,0,3.5,0,0
1,0,0,2728,5263,0,0,7,180,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,44,262,0,13,0
1,0,10526,10526,10526,0,0,1,8,1,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0
1,0,0,8421,10526,0,0,3,115,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,146,291,0,14.25,0
2,0,0,737,1053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,0,5263,5263,0,0,0,0,1,0,0,0,1,0,2677,4231,3,6,0,0,0,0,0,0,0,0,4.5,0,0
2,0,6842,2442,5263,0,1,0,0,1,0,0,0,0,1,109,130,2,4,0,0,0,0,0,0,0,0,4,0,0
1,0,10526,10526,10526,0,0,4,116,0,1,17,29,1,0,0,0,0,0,0,0,0,4359,4359,0,65,195,5,0,0
3,0,5263,37015,52947,0,15,3,18,2,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,68,136,3.7,0,0
2,0,0,5271,5263,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
3,0,0,40096,47368,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,14737,0,35789,35789,14737,0,0,3.5,13.75,0
2,0,2737,2111,2105,0,1,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0
2,0,0,5416,10526,1,0,0,0,1,0,0,0,1,0,758,842,3,4,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,23158,23158,0,0,7,121,0,1,9,17,0,0,0,0,0,0,0,0,30105,0,30105,0,27,159,0,13.75,0
1,0,10526,10526,10526,0,0,1,1,0,1,27,1,0,0,0,0,0,0,0,0,0,1579,1579,0,0,0,0,14.25,0
1,0,4211,12345,15789,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0
2,0,10947,8462,8421,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,10.5,0
2,2,0,5263,5263,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,28947,6316,10526,0,0,5,154,0,1,12,31,1,0,0,0,0,0,0,0,0,141,141,0,23,90,6.5,0,0
1,0,21053,21053,21053,0,4,1,7,0,2,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,6842,5037,5789,0,1,1,2,2,1,0,2,0,1,0,0,0,0,0,0,0,7368,7368,0,0,0,0.17,0,0
1,0,5263,5263,5263,0,0,2,21,0,1,45,11,0,0,526,2123,1,4,0,0,0,0,0,0,31,31,4,0,0
2,0,13684,6357,10842,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,10526,10526,0,0,2,253,0,1,0,127,0,0,0,38,0,1,0,0,0,5335,5335,0,80,80,2,0,0
2,0,10947,3445,5263,0,8,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
3,0,84211,21398,22632,0,10,20,397,2,4,3,20,0,1,0,0,0,0,0,0,0,0,0,0,33,555,3.16,0,0
2,0,13684,8493,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,10526,10526,0,0,10,217,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,99,696,4.5,13.75,0
1,6,0,10526,10526,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,1
1,0,0,6153,6316,0,0,2,377,0,1,0,189,0,0,0,0,0,0,0,0,0,4022,4022,0,68,68,2,0,0
1,0,0,2804,5263,0,0,9,356,0,1,0,40,0,0,0,2254,0,2,0,0,0,0,0,0,21,169,0,13,1
1,0,5737,6307,9474,0,0,8,156,0,2,28,20,1,0,0,0,0,0,0,0,0,0,0,0,19,133,3.93,0,0
2,0,13684,9834,10526,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3632,3632,0,0,0,3.5,0,0
1,0,0,21053,21053,0,0,7,98,0,1,0,14,0,0,0,621,0,1,0,0,0,0,21053,0,33,199,5,0,0
2,0,54737,3542,31579,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
3,0,0,29574,31579,0,0,7,29,2,1,0,4,0,0,119,119,1,1,0,0,0,0,0,0,47,283,4.47,0,1
1,1,10211,10211,10211,1,0,0,0,0,1,91,0,1,0,0,0,0,0,0,0,0,6492,6492,0,0,0,2,0,1
1,0,7368,7368,10526,0,0,3,212,0,1,17,71,0,0,0,0,0,0,0,0,0,0,0,0,49,97,7,0,0
1,31,0,44388,47368,4,12,28,963,0,4,0,34,1,1,0,502,0,3,0,0,0,0,11579,0,44,1061,4.83,13.75,1
2,0,0,3188,3158,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,15789,15789,0,0,3,110,0,1,0,37,0,0,0,0,0,0,0,0,0,8684,8684,0,121,241,0,14.25,0
1,0,14737,10526,10526,0,0,2,29,0,1,0,15,0,0,0,0,0,0,0,0,0,8789,8789,0,123,123,2,0,0
1,0,25263,10526,10526,0,0,2,29,0,1,48,15,1,0,0,16144,0,3,0,0,0,526,526,0,94,94,0,14.25,0
2,0,6842,3122,5263,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,3158,3158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,0
1,0,0,31579,31579,0,0,7,393,0,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,27,159,0,14,0
1,0,0,3306,5263,0,0,9,322,0,1,28,36,0,0,179,179,2,2,0,0,0,0,0,0,12,96,0,13,0
1,11,0,10526,10526,1,0,2,8,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,57,57,0,14.25,1
1,0,0,4211,5263,0,0,7,78,0,1,0,11,0,0,567,1209,2,5,0,0,0,0,0,0,31,183,4,0,0
1,0,0,5263,5263,0,0,3,99,0,1,0,33,0,0,987,2242,2,5,0,0,0,0,0,0,66,132,4,0,0
2,0,0,88,1053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,2,0,4507,5263,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,4211,4211,4211,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,14.25,0
1,0,0,5263,5263,0,0,0,0,0,1,0,0,0,0,422,422,1,1,0,0,0,0,0,0,0,0,4,0,0
2,0,3421,2254,2632,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,379,379,0,0,0,3.5,0,0
2,0,0,5296,5263,0,0,0,0,1,0,5,0,0,0,56,56,1,1,0,0,0,0,0,0,0,0,3.5,0,0
1,0,10526,10526,10526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,0
1,0,0,8421,10526,0,0,1,188,0,1,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0
3,0,0,16152,16211,0,0,2,36,0,4,32,18,0,0,0,74,0,2,0,0,0,12632,12632,0,88,88,3.5,12,0
1,0,0,2632,2632,0,0,0,0,0,1,44,0,1,0,0,0,0,0,0,0,0,627,627,0,0,0,2,0,0
1,0,0,10526,10526,0,0,1,70,0,1,0,70,0,0,2903,2903,2,2,0,0,0,0,0,0,0,0,0,13.75,0
2,1,0,1053,1053,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,24211,8842,13684,0,0,2,21,0,1,0,11,0,0,44,44,1,1,0,0,0,0,0,0,57,57,0,13.75,0
1,0,0,8421,10526,0,0,4,131,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,77,230,6,0,0
2,0,0,1055,1053,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,4211,4211,0,0,10,232,0,1,0,23,0,0,0,0,0,0,0,0,0,105,105,0,23,211,0,14.25,0
3,3,0,10376,10526,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,13.75,1
1,0,0,5263,5263,0,0,2,128,0,1,0,64,0,0,35,35,1,1,0,0,0,0,0,0,29,29,3.5,0,1
2,1,0,5250,5263,1,1,0,0,1,0,0,0,1,1,875,2350,2,5,0,0,0,1316,1316,0,0,0,4.5,0,0
2,0,11474,0,3158,0,2,0,0,1,0,0,0,0,1,108,108,3,3,0,0,0,0,0,0,0,0,3.5,0,0
2,0,0,9872,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2,21,0,5246,5263,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,9474,10526,0,0,6,228,0,2,0,38,0,0,78,153,1,3,0,0,0,0,0,0,86,344,4,14.25,1
1,0,0,10526,10526,0,0,4,429,0,1,0,107,0,0,0,0,0,0,0,0,0,6215,6215,0,31,92,5,0,0
2,0,17789,13934,13684,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,7263,0,7263,7263,7263,0,0,3.5,0,0
2,0,0,5367,5263,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,15789,15789,0,0,4,271,0,1,0,68,0,0,0,0,0,0,0,0,41053,10144,51196,0,51,154,2,0,0
2,0,13684,10789,10526,0,1,0,0,1,0,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,11,27368,10526,10526,1,0,0,0,1,1,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,17,1
2,7,0,10526,10526,2,0,0,0,1,0,0,0,1,0,1755,2513,3,4,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,29474,31579,0,0,1,3,0,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,0
1,0,10526,10526,10526,0,1,4,140,0,1,0,35,0,1,0,0,0,0,0,0,0,8388,8388,0,54,163,2,0,0
1,0,12632,16842,21053,0,0,3,29,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,137,273,6,0,0
2,0,5263,5276,5263,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,13684,10623,10526,0,2,0,0,1,0,5,0,0,1,92,489,1,3,0,0,0,3421,3421,0,0,0,4.5,0,0
1,0,0,21053,21053,0,0,1,62,0,1,0,62,0,0,166,199,2,3,0,0,0,0,0,0,0,0,0,13.75,0
2,0,0,319,316,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
3,26,0,17895,17895,6,2,1,101,1,1,0,101,1,1,0,3147,0,1,0,0,0,0,0,0,0,0,3.5,0,1
2,0,0,5104,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,27368,31579,0,0,3,242,0,1,0,81,0,0,1389,4110,2,4,0,0,41053,11368,52421,0,39,78,5.5,0,0
1,1,0,5263,5263,1,0,0,0,0,1,0,0,1,0,907,1739,1,2,0,0,0,0,0,0,0,0,4,0,1
2,5,0,5263,5263,2,0,0,0,1,0,0,0,1,0,1014,1014,1,1,0,0,0,589,589,0,0,0,3.5,0,1
2,0,8421,0,5263,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,7368,10526,0,3,2,80,0,1,0,40,0,1,977,977,3,3,0,0,0,0,0,0,296,296,4,0,0
2,0,0,15703,15789,0,1,0,0,2,0,0,0,0,1,1116,1116,3,3,0,0,0,0,0,0,0,0,4.5,0,1
1,0,0,3158,5263,0,0,5,69,0,1,0,14,0,0,1472,2392,2,4,0,0,0,0,0,0,59,237,4.5,0,0
1,0,0,15789,15789,0,0,8,104,0,1,0,13,0,0,0,0,0,0,0,0,20526,0,20526,0,52,362,0,13.75,0
1,0,0,6316,10526,0,0,4,133,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,38,113,5,0,0
1,0,0,21053,21053,0,0,2,94,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,14.25,0
1,0,0,2275,5263,0,0,8,361,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,26,180,0,13,1
1,0,0,10526,10526,0,0,6,70,0,1,0,12,0,0,498,498,1,1,0,0,0,0,0,0,61,304,0,13.75,0
2,0,0,3156,5263,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,59028,59028,0,0,0,3.5,0,0
2,0,0,2566,5263,0,0,0,0,1,0,0,0,0,0,0,108,0,1,0,0,0,0,0,0,0,0,3.5,0,0
2,0,16421,0,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,31579,31579,0,0,4,106,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,106,319,0,13.75,0
2,0,0,10632,10526,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,5,0,26316,26316,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,34211,0,34211,0,0,0,0,13.75,0
2,0,6842,5228,5263,0,0,0,0,1,0,0,0,0,0,5400,5400,3,3,0,0,0,0,0,0,0,0,3.5,0,0
2,0,13684,10546,10526,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3158,3158,0,0,0,3.5,0,0
1,0,0,3684,3684,0,1,1,4,0,1,0,4,0,1,526,526,1,1,0,0,0,0,0,0,0,0,0,13.75,0
